Symbol	NCBI_TaxID
avrPphDPgy	318
avrPphDPsv	29438
hopAB1	29438
hopAB1	318
avrPphD	319
hrmA	321
	332626
	47073
	157546
	8752
	8716
	8718
	8753
	230469
	2815652
	8722
	44725
	44722
	184542
	128077
	13279
CRO2	8732
	2782195
	459671
	44717
	2652724
	8644
	8682
	221570
	1260276
	992932
	35671
	38415
	124223
	64175
	157695
	1107943
	8635
	44730
	242058
	291283
	412080
	239748
	88086
	109778
	197218
	253282
	274700
	8741
	61225
	92067
	8759
	2893768
	384075
	91432
	8740
	313355
	8757
	8769
CRO1	8732
CRO3	8732
	196454
	571544
	520031
	58217
	58216
	6921
	58218
	283164
	571525
	571530
	571518
	424440
	571529
	571533
	571517
	571528
	575961
	571541
	575952
	571532
	575951
	571540
	575956
	571536
SPH	6945
	321804
gag-pol	388812
gag-pol	388825
gag-pol	388814
gag-pol	388824
gag-pol	388818
gag-pol	388826
gag-pol	11678
gag-pol	11686
gag-pol	11685
gag-pol	11706
gag-pol	11682
gag-pol	11697
gag-pol	11689
gag-pol	11701
gag-pol	11696
gag-pol	82834
SH	410078
SH	11259
gag-pol	11698
gag-pol	11683
gag-pol	11695
gag-pol	11688
gag-pol	11699
gag-pol	11703
	31638
gag-pol	362651
gag-pol	401671
gag-pol	388796
gag-pol	327105
gag-pol	388816
gag-pol	388819
gag-pol	388888
gag-pol	388906
gag-pol	388823
gag-pol	388815
gag-pol	388907
gag-pol	388813
gag-pol	388905
gag-pol	388904
SH	79692
SH	11251
SH	11258
SH	11250
H2	654919
OPG045	10254
vBCL2	868565
OPG045	126794
vBCL2	33708
DPV022	305674
CNPV058	44088
OPG045	10255
A9	654901
	10532
	10513
OPG045	10249
OPG045	45417
OPG045	10253
	47680
	10530
	69152
	10514
	69150
	69151
RIR1	10299
RIR1	10315
OPG199	265872
UL36	295027
TRX1	10338
RIR1	10313
OPG199	10254
p27	82814
p27	82816
OPG199	587200
OPG199	10255
	45659
OPG199	45417
SERP2	31530
SERP2	265876
p27	82812
p27	82817
	10534
p27	82813
p27	686262
p27	82815
E3	10510
NS1	648235
US3	10299
N	11602
E6	333761
1C	11259
P/X	928296
UL37	10360
GP	11589
OPG065	10254
	69153
MDV005	10389
NS1	648237
NS1	10799
EBNA6	10377
1B	11259
E6	10586
NS1	10786
E6	337052
NS1	648238
NS1	10795
66	10338
V	652953
NS1	10791
US3	10315
NS1	10797
PK	10349
E6	10588
NS1	10787
E6	10587
NS1	10793
NS1	35339
NS1	73487
US1206	10388
vIRF-2	868565
UL37	295027
OPG021	10244
OPG065	10244
K7	868565
UL38	295027
1B	79692
1C	79692
E6	31553
E6	2772504
E6	10580
E6	10579
E6	10600
E6	10583
E6	333923
OPG021	10248
11K	648237
1C	410078
	652961
E6	2758382
E6	2885846
OPG037	10254
OPG035	10254
E6	10585
E6	10591
E6	10592
OPG065	10249
E6	10593
E6	333753
E6	2779844
E6	10594
1C	11251
1B	11251
E6	10596
E6	10584
E6	10595
E6	10598
E6	10599
E6	10590
E6	10589
E6	10602
E6	10605
E6	31547
E6	31548
E6	10609
	31520
E6	10568
E6	654915
OPG065	587200
E6	10614
E6	10620
E6	10621
E6	333759
E6	10604
E6	10606
E6	10607
E6	10608
E6	333762
E6	333752
E6	10611
E6	333763
E6	333764
E6	10615
E6	10616
E6	10618
E6	333765
E6	37954
E6	37955
E6	37956
E6	37111
E6	37112
E6	39457
E6	37957
E6	45240
	310273
OPG021	265871
E6	10573
E6	10576
US2	36348
E6	10617
E6	28311
E6	28312
	45407
K1	868565
OPG021	10246
	341980
1C	11247
1B	11247
1C	79699
1B	79699
US3	670426
E6	260717
OPG021	587200
m011L	31530
E6	37959
E6	40538
E6	40540
E6	37116
E6	37119
E6	1671798
E6	37122
OPG021	265874
1B	11250
1C	11250
E6	766192
E6	2491661
OPG021	265872
OPG021	619591
	132475
MDV092	10389
E6	37121
OPG037	10244
ORF4	85708
P/X	1714621
OPG035	10244
UL38	10360
OPG037	10249
OPG035	10249
OPG037	587200
OPG035	587200
EBNA6	10376
EBNA6	82830
U19	10370
MC163R	10280
U19	36351
SMG7	3702
het-Q1	515849
EXA1	3702
rcd-1-1	367110
vha-3	6239
vha-3	6238
rcd-1-2	5141
pgam5	8355
vha-2	6238
PET9	
SNL1	
YBL055C	
PDS1	
CAF4	
SIR2	
HOS3	
YSP1	
IZH2	
TMA19	
CDC48	
AAAS	9606
ABCB6	9606
ABHD6	9606
ABO	9606
ACADM	9606
ACCS	9606
ACE	9606
ACE2	9606
ACOD1	9606
ACP5	9606
ACSM3	9606
ADGRL4	9606
ADIPOQ	9606
ADSL	9606
AGFG1	9606
AHI1	9606
AHSG	9606
AICDA	9606
AKAP13	9606
AMH	9606
ANGPT2	9606
ANXA13	9606
AOC3	9606
AOX1	9606
AP5Z1	9606
APEX2	9606
ARIH1	9606
ARPC1B	9606
ARPP21	9606
ARSB	9606
ASIP	9606
ASL	9606
ASPRV1	9606
ASPSCR1	9606
ASXL1	9606
ATP12A	9606
ATP1A3	9606
ATP4A	9606
ATP6AP2	9606
ATP6V0C	9606
B3GALNT1	9606
BCAR3	9606
BCS1L	9606
BLNK	9606
BMP2K	9606
BMPER	9606
BRAP	9606
BTG3	9606
BZW1	9606
C1S	9606
CA1	9606
CAD	9606
CALD1	9606
CAST	9606
CCDC130	9606
CCK	9606
CCL27	9606
CCL28	9606
CCL7	9606
CCR1	9606
CCRL2	9606
CD19	9606
CD46	9606
CD48	9606
CD53	9606
CD68	9606
CD74	9606
CD86	9606
CD8A	9606
CDCA7L	9606
CDKN3	9606
CDV3	9606
CEL	9606
CENPJ	9606
CEP250	9606
CFD	9606
CFH	9606
CFI	9606
CGA	9606
CHPT1	9606
CIITA	9606
CKB	9606
CKLF	9606
CLTA	9606
CMA1	9606
CMAS	9606
CMIP	9606
COL11A2	9606
COL4A5	9606
COMT	9606
CPB2	9606
CPE	9606
CPQ	9606
CR2	9606
CREM	9606
CRIP2	9606
CRISPLD2	9606
CRTAP	9606
CRYGC	9606
CST7	9606
CTF1	9606
CTSF	9606
CUX1	9606
CWC15	9606
CXCL2	9606
CXCL3	9606
CXCR6	9606
CYP11A1	9606
CYP1A2	9606
CYP4F3	9606
CYTIP	9606
DAAM1	9606
DBNL	9606
DDC	9606
DDX19A	9606
DES	9606
DMD	9606
DMTN	9606
DPEP1	9606
DSP	9606
DUSP28	9606
DYNAP	9606
EBP	9606
ECD	9606
EDN3	9606
EEF1A2	9606
EEF1AKNMT	9606
EHMT1	9606
ELK3	9606
EMB	9606
ENTPD1	9606
EPHA3	9606
EPHB2	9606
EPX	9606
ERAP1	9606
ERG	9606
ERVW-1	9606
EVA1C	9606
F2R	9606
F3	9606
FABP1	9606
FBF1	9606
FBN1	9606
FOLH1	9606
FOSB	9606
FYCO1	9606
GAK	9606
GALNS	9606
GALT	9606
GATA3	9606
GATM	9606
GDF10	9606
GEN1	9606
GGTA1P	9606
GIGYF2	9606
GJB6	9606
GLA	9606
GLB1	9606
GLYAT	9606
GNAS	9606
GOLGB1	9606
GOLPH3	9606
GPNMB	9606
GPR84	9606
GRK6	9606
GTF2B	9606
GTF2F2	9606
GUSB	9606
HAT1	9606
HDGFL2	9606
HGFAC	9606
HGS	9606
HHEX	9606
HLA-C	9606
HLA-DOA	9606
HLA-DPA1	9606
HLA-DQA1	9606
HLA-DRB1	9606
HLA-DRB3	9606
HMGCR	9606
HMOX2	9606
HNRNPC	9606
HNRNPK	9606
HPD	9606
HSPA14	9606
HSPB2	9606
HSPB8	9606
HYLS1	9606
ICAM1	9606
IDO1	9606
IFI44L	9606
IFIT1	9606
IFITM1	9606
IFITM3	9606
IFNGR2	9606
IGF2R	9606
IGHE	9606
IGHG3	9606
IGHV3-23	9606
IL10RB	9606
IL18R1	9606
IL1R1	9606
IL23A	9606
IL31RA	9606
IL3RA	9606
IL9	9606
IMPA1	9606
INSIG1	9606
IP6K1	9606
IP6K2	9606
IRF7	9606
ISG20	9606
ITGA2B	9606
ITGAL	9606
ITK	9606
IVD	9606
JUND	9606
KCNE1	9606
KCNJ2	9606
KCNMA1	9606
KDM5B	9606
KLKB1	9606
KLRC2	9606
KRT12	9606
KRT23	9606
LAMP3	9606
LAT	9606
LDHD	9606
LDLR	9606
LIX1	9606
LNPK	9606
LRBA	9606
LRP2	9606
LXN	9606
LYVE1	9606
LZTFL1	9606
MAG	9606
MAP1A	9606
MAP6	9606
MARCKSL1	9606
MARK3	9606
MASP2	9606
MAT2A	9606
MCAT	9606
MCF2L	9606
MCIDAS	9606
MCOLN1	9606
MGMT	9606
MGP	9606
MMP1	9606
MMP19	9606
MNAT1	9606
MNT	9606
MPV17	9606
MRAP	9606
MS4A1	9606
MTUS1	9606
MYCBP2	9606
MYLIP	9606
NAAA	9606
NAPSA	9606
NBPF10	9606
NCAPG2	9606
NDUFAF3	9606
NECTIN1	9606
NELFE	9606
NEU1	9606
NINL	9606
NOCT	9606
NPAT	9606
NPC2	9606
NR1I2	9606
NR2E3	9606
NR5A1	9606
NUP35	9606
NUSAP1	9606
NXF1	9606
OASL	9606
OCA2	9606
OSBP	9606
OSTF1	9606
P2RY12	9606
PAFAH1B1	9606
PAGR1	9606
PANK2	9606
PAOX	9606
PCSK1N	9606
PCTP	9606
PDE4DIP	9606
PDF	9606
PDXK	9606
PHB2	9606
PIAS2	9606
PIGF	9606
PIK3CB	9606
PIKFYVE	9606
PLA1A	9606
PLA2G15	9606
PLA2G2D	9606
PLA2G5	9606
PLAC8	9606
PLAT	9606
PLEKHM1	9606
PLXNA2	9606
PNO1	9606
POC1A	9606
POLD1	9606
PPA1	9606
PPP1R10	9606
PRCC	9606
PRKN	9606
PRL	9606
PRSS1	9606
PSMB7	9606
PSMD1	9606
PSMD2	9606
PSMD8	9606
PSMG1	9606
PTCRA	9606
PTGS1	9606
PTN	9606
PTPMT1	9606
QKI	9606
RAB11A	9606
RAB18	9606
RAB40B	9606
RAB9A	9606
RAG2	9606
RARA	9606
RBMS3	9606
REM1	9606
RHOD	9606
RHOH	9606
RIOX1	9606
RIT1	9606
RNASE2	9606
RNMT	9606
RNPC3	9606
ROBO3	9606
RORC	9606
RPS20	9606
RRAD	9606
RSAD2	9606
RTN2	9606
S100A1	9606
S100A6	9606
S1PR1	9606
SAA1	9606
SCN11A	9606
SCPEP1	9606
SDC2	9606
SELENOP	9606
SELP	9606
SERPINF2	9606
SERPING1	9606
SERPINH1	9606
SERTAD2	9606
SFTPC	9606
SGCE	9606
SGSH	9606
SH2B1	9606
SINHCAF	9606
SKAP2	9606
SLA2	9606
SLC11A1	9606
SLC25A20	9606
SLC33A1	9606
SLC38A7	9606
SLC6A1	9606
SLC6A8	9606
SLC7A9	9606
SLURP1	9606
SMC2	9606
SMOX	9606
SNRPE	9606
SPAG5	9606
SPAG9	9606
SPP1	9606
SRF	9606
SRI	9606
SRR	9606
SRRM2	9606
SRY	9606
ST3GAL4	9606
STIL	9606
STT3A	9606
SULT1E1	9606
TANC2	9606
TAPBP	9606
TBC1D8	9606
TBCA	9606
TBXA2R	9606
TFAP4	9606
TFDP2	9606
TFPI	9606
THBD	9606
TJP1	9606
TLE3	9606
TLE4	9606
TNNT1	9606
TSPAN33	9606
TYMS	9606
UBE3A	9606
UBXN11	9606
UNG	9606
UQCC1	9606
USF2	9606
USP13	9606
UTP25	9606
VPS51	9606
VWF	9606
XCL1	9606
XPO1	9606
ZBTB32	9606
ZC3HAV1	9606
ZFYVE9	9606
CIB2	9606
ATRX	9606
CHGB	9606
FGFR4	9606
SLC6A2	9606
ATP7A	9606
PSG2	9606
RNF2	9606
RORA	9606
TLR6	9606
FUT4	9606
ACTN4	9606
CCNH	9606
RBP4	9606
TIE1	9606
FGF13	9606
TAL1	9606
KIF14	9606
KIFC1	9606
RAB7A	9606
DHRS3	9606
ARF1	9606
PRMT1	9606
CXADR	9606
CXCL13	9606
CYP19A1	9606
EPHA1	9606
GDF11	9606
HCLS1	9606
ITGB5	9606
NRP2	9606
PCSK5	9606
PRKD2	9606
RAB1B	9606
RAB6A	9606
SERPINB2	9606
IL23R	9606
CLASP2	9606
PLCL1	9606
SUOX	9606
HSF2	9606
LOX	9606
TPR	9606
CPSF2	9606
CTDSPL	9606
ENDOU	9606
ERCC5	9606
GPD2	9606
HNRNPD	9606
HOOK1	9606
NRCAM	9606
SLC1A3	9606
WDR11	9606
ZNF331	9606
ST6GALNAC2	9606
HOXD9	9606
SERPINB6	9606
RESF1	9606
ZNF638	9606
CTCF	9606
ELF4	9606
LMO2	9606
OSTM1	9606
CKS2	9606
DLGAP5	9606
HNRNPA2B1	9606
HCRT	9606
MYO5B	9606
SOCS4	9606
CD80	9606
IL27	9606
IL4R	9606
ACTR3	9606
ADAMTS1	9606
ADH6	9606
ARNT2	9606
ATF7	9606
C1QTNF6	9606
COPB2	9606
COPS7A	9606
DSC2	9606
EFNB1	9606
EIF4A1	9606
FBLN1	9606
FBLN2	9606
GALNT2	9606
HLA-DQB1	9606
IL17D	9606
IL1RL1	9606
IRF2	9606
KAT6B	9606
KLHL6	9606
KLHL7	9606
PGAP3	9606
PPME1	9606
PRSS23	9606
PTGER4	9606
PTPN14	9606
PTPRCAP	9606
RUFY1	9606
RUFY3	9606
SEMA3B	9606
SEMA4D	9606
SGCB	9606
SLCO2A1	9606
TCF4	9606
TOX	9606
UBR2	9606
VASP	9606
EIF3L	9606
CYP39A1	9606
LPP	9606
ST8SIA4	9606
MAST2	9606
PAFAH1B3	9606
AP1G1	9606
KRT13	9606
PTPRK	9606
COL17A1	9606
IRF4	9606
INPP5A	9606
PRPF38B	9606
SLC6A5	9606
EML4	9606
TWF1	9606
CHL1	9606
CHRNA7	9606
DSC3	9606
MORF4L1	9606
ADAM11	9606
CDK14	9606
DCTD	9606
DLG1	9606
ESD	9606
SLAMF1	9606
SPTBN1	9606
GALC	9606
ANKRD11	9606
LIMS1	9606
MT1X	9606
PDGFRL	9606
PUDP	9606
QPCT	9606
RAB2A	9606
SEMA4A	9606
TNFSF4	9606
MEMO1	9606
AVPR1A	9606
CACNA1A	9606
GABBR1	9606
RIT2	9606
HPCA	9606
MT1H	9606
MAGI1	9606
ALDH9A1	9606
CCNC	9606
CHI3L2	9606
CRHBP	9606
ITGB8	9606
NELL2	9606
NRK	9606
PPP1R12C	9606
USP1	9606
RAB11B	9606
APPBP2	9606
OAZ1	9606
PSG1	9606
PTPRN2	9606
SLC18A2	9606
AP1S2	9606
ATOX1	9606
CD84	9606
DHRS7	9606
DOCK2	9606
ELL2	9606
HNMT	9606
NCOR1	9606
NT5C3A	9606
PPP1R14A	9606
PRG2	9606
PTGFRN	9606
PXDN	9606
RBM6	9606
SEC23A	9606
USP12	9606
TMEM64	9606
DCT	9606
CYP51A1	9606
SOCS5	9606
AGPAT1	9606
IL18BP	9606
PRELP	9606
SEMA7A	9606
TCEA2	9606
TMEM158	9606
SKAP1	9606
BDH2	9606
PAPPA	9606
SLC31A2	9606
INSL4	9606
LIPC	9606
PHACTR2	9606
ROPN1L	9606
DBT	9606
POFUT1	9606
DIS3	9606
CDC37L1	9606
HLA-DRB4	9606
IL27RA	9606
SP140	9606
HEXB	9606
AMPD3	9606
CYB5A	9606
RAB43	9606
SLC22A5	9606
EVI2A	9606
RPL7A	9606
HELZ	9606
GGA3	9606
HLX	9606
C1orf61	9606
DNALI1	9606
MOGAT2	9606
POU2AF1	9606
PWAR5	9606
RIN2	9606
SP3	9606
SSR3	9606
SVIL	9606
ADAMTS3	9606
CNKSR2	9606
PRKACB	9606
ATP5ME	9606
LRRFIP2	9606
SNX8	9606
MINK1	9606
AKAP6	9606
ERMP1	9606
DNAJA1	9606
ATP6V0A1	9606
CYBRD1	9606
DDX11	9606
DUSP8	9606
ERICH1	9606
HIBCH	9606
INPP1	9606
MPP3	9606
NFYB	9606
PHIP	9606
POLR2F	9606
SLC26A10	9606
SLC6A12	9606
SPIDR	9606
TAF1C	9606
CSF2RB	9606
MAN1A1	9606
N4BP1	9606
GM2A	9606
GYPB	9606
ITPKB	9606
LCP2	9606
POMP	9606
TNFSF18	9606
APBA3	9606
CACNA1I	9606
CASD1	9606
DOCK4	9606
HLA-DRB5	9606
ITIH2	9606
KCNK1	9606
LRMDA	9606
TEFM	9606
POLR2D	9606
HSD17B10	9606
GNPNAT1	9606
SLC9A6	9606
ALDH3B2	9606
AP3B2	9606
RHOBTB3	9606
ZNF507	9606
DSCAM	9606
ATP6V0B	9606
C3AR1	9606
RC3H1	9606
ACSM2A	9606
ALDH8A1	9606
ARPC3	9606
ASMTL	9606
ATP5MPL	9606
CEPT1	9606
CHRNE	9606
COG6	9606
CREBL2	9606
DDX18	9606
DIPK1A	9606
ENPP5	9606
EPS8L1	9606
FMO4	9606
GIMAP4	9606
GOLGA4	9606
GTF2H2C	9606
GTF3C4	9606
HIBADH	9606
KCNA4	9606
LINS1	9606
LRRTM3	9606
MED17	9606
MFSD6	9606
MGAT2	9606
MTMR10	9606
NDEL1	9606
PCDH1	9606
PCYT2	9606
PHF3	9606
PLD6	9606
PLPPR3	9606
PPIEL	9606
PPP1CC	9606
RABGGTB	9606
RAP1GAP2	9606
RPL23AP7	9606
SEC22A	9606
SH3D19	9606
SLC25A46	9606
SLC30A5	9606
SLC35B1	9606
SLC35F5	9606
SLC7A6OS	9606
SNAPC3	9606
SNX17	9606
STAU2	9606
SYNC	9606
TBC1D4	9606
UBTD2	9606
UTP3	9606
VDAC1P5	9606
ZNF518A	9606
UBB	9606
CBX8	9606
ANTXR1	9606
FANCI	9606
RFC3	9606
RPA1	9606
CNOT9	9606
ANKRD1	9606
BABAM1	9606
POLD2	9606
RGCC	9606
PLA2R1	9606
RFWD3	9606
RPA3	9606
FBXO31	9606
SYF2	9606
MYO6	9606
UBA52	9606
USP10	9606
CLSPN	9606
CUL4B	9606
ERCC8	9606
RBBP8	9606
RFC1	9606
SLC19A1	9606
TRIM32	9606
XPA	9606
CNOT7	9606
CNOT8	9606
E2F7	9606
POLD3	9606
ARTN	9606
RAD18	9606
RFC4	9606
RFC2	9606
MAD2L2	9606
POLD4	9606
TAOK3	9606
USP32	9606
CNOT2	9606
RPS6KA6	9606
NPAS2	9606
FOXN3	9606
DGKZ	9606
RPS27A	9606
CRY1	9606
DDX39B	9606
DEPDC1B	9606
KDM4D	9606
NSMCE1	9606
RNASEH2B	9606
SERPINA2	9606
SPRED2	9606
PPP2R5C	9606
BATF	9606
CNOT3	9606
EEF1E1	9606
MRPS28	9606
PNKP	9606
CNOT4	9606
MRPS11	9606
PRPF19	9606
CNOT1	9606
PAXIP1	9606
THOC5	9606
BRSK1	9606
SETMAR	9606
RPA2	9606
RINT1	9606
ABRAXAS1	9606
PLK5	9606
CNRIP1	9606
WAC	9606
NEK11	9606
CEP63	9606
RFC5	9606
FBH1	9606
UBE2V2	9606
TNKS1BP1	9606
REXO2	9606
LRIF1	9606
PGAP2	9606
CNOT10	9606
CNOT11	9606
CNOT6L	9606
SP100	9606
INGX	9606
INSL6	9606
MRPS26	9606
MRPS35	9606
MRPS9	9606
NACC2	9606
NSMCE4A	9606
NUDT16	9606
POLR1A	9606
POLR1B	9606
PRKCG	9606
SLF1	9606
SLF2	9606
TAF9B	9606
TMEM161A	9606
RNASE3	9606
KCNH4	9606
MAP2K5	9606
MAP3K11	9606
MAP3K2	9606
MAPK8IP2	9606
MKNK1	9606
NR0B2	9606
TNIK	9606
ARAF	9606
ETFA	9606
MAP4K4	9606
MAPK4	9606
NFKBIB	9606
PRKCH	9606
MAP4K1	9606
SPTAN1	9606
MAP2K2	9606
MAP3K13	9606
PFN2	9606
PIK3R2	9606
MAP4K3	9606
NCS1	9606
MAPK6	9606
RPS6KA4	9606
RPS6KA5	9606
CDK2AP1	9606
MAPKAPK5	9606
CLTC	9606
TUFM	9606
LMNB1	9606
MAP4K5	9606
NFAT5	9606
LMNB2	9606
MAP3K12	9606
TANK	9606
TONSL	9606
MAP3K6	9606
B4GALNT2	9606
MAPKAPK3	9606
NFKBIE	9606
NFKBIL1	9606
BORCS8-MEF2B	9606
CD7	9606
MAP4K2	9606
MAPK8IP3	9606
RAPGEF2	9606
SLC39A6	9606
DCN	9606
MMUT	9606
SFXN1	9606
ATP7B	9606
HYAL2	9606
SLC22A17	9606
TMPRSS6	9606
LRRK2	9606
ECHS1	9606
PCCA	9606
FBXL5	9606
HFE	9606
NEO1	9606
PRNP	9606
SLC25A37	9606
COMMD1	9606
TMC8	9606
BTBD9	9606
HJV	9606
ACADL	9606
SLC30A7	9606
SCARA5	9606
SLC39A5	9606
SLC39A10	9606
RHAG	9606
STEAP1	9606
HADHA	9606
HADHB	9606
IMMT	9606
RAP1GDS1	9606
SLC30A1	9606
SLC30A4	9606
STEAP2	9606
STEAP4	9606
TTC7A	9606
SLC8B1	9606
ACADS	9606
ATP2C1	9606
DISC1	9606
SLC46A1	9606
ECI1	9606
MTCH2	9606
HPX	9606
TFR2	9606
MCUR1	9606
NDFIP1	9606
SLC39A14	9606
PCCB	9606
NUBP1	9606
SLC39A8	9606
FTHL17	9606
HEBP2	9606
HADH	9606
PPP3CC	9606
ABCB7	9606
HEPH	9606
MCU	9606
MCUB	9606
CUTC	9606
MCEE	9606
ACADVL	9606
CCDC22	9606
EPB42	9606
ERFE	9606
FTH1P19	9606
HSH2D	9606
MICU2	9606
MYOC	9606
PICALM	9606
PPP2R3C	9606
PRND	9606
SFXN2	9606
SFXN3	9606
SFXN4	9606
SFXN5	9606
SLC30A8	9606
SLC39A12	9606
SLC39A13	9606
SLC8A3	9606
SMDT1	9606
KIF20B	9606
KPNA2	9606
INTS13	9606
SLC22A3	9606
INSR	9606
DCTN6	9606
INSM1	9606
MEN1	9606
PSMD9	9606
TICAM2	9606
TGFA	9606
POLE	9606
HSPA8	9606
RHOU	9606
MCM10	9606
STAG2	9606
BRINP1	9606
CKS1B	9606
GEM	9606
KAT2A	9606
LMLN	9606
PINX1	9606
RING1	9606
TOMM34	9606
PSMB9	9606
ADGRE5	9606
EMD	9606
ID4	9606
PSMA4	9606
PSME1	9606
UBE2I	9606
CTC1	9606
ATF7IP	9606
DMRT1	9606
ERCC4	9606
PSMD12	9606
RTEL1	9606
CDH13	9606
AKIRIN2	9606
ANP32E	9606
ATAD2	9606
CCNE2	9606
CENPA	9606
CENPU	9606
GMNN	9606
KIF15	9606
KIF4A	9606
NCAPG	9606
RAD51AP1	9606
BHLHE40	9606
GINS2	9606
PIMREG	9606
RSRC2	9606
TCF3	9606
SMARCD3	9606
ACVR1	9606
ARHGEF2	9606
ASPM	9606
CBX3	9606
CENPK	9606
CHMP2B	9606
DIAPH3	9606
ECT2	9606
EREG	9606
FANCD2	9606
KDM8	9606
KIF22	9606
LIN9	9606
LPIN1	9606
MTBP	9606
MZF1	9606
NCAPD2	9606
NEDD9	9606
NUP98	9606
PKD2	9606
PSMD14	9606
PTPN3	9606
RAD51B	9606
RECQL5	9606
RGS3	9606
RPS27	9606
SENP2	9606
SKA1	9606
SPDYA	9606
SRD5A1	9606
TIPIN	9606
TRA2A	9606
TRIM59	9606
UBR7	9606
USP2	9606
WWC1	9606
XPC	9606
CEP55	9606
MCM5	9606
ANLN	9606
CEP72	9606
CYP1A1	9606
MAU2	9606
CENPH	9606
SLC44A2	9606
CDKN2C	9606
CHFR	9606
TRIP13	9606
RRS1	9606
BUB3	9606
AFAP1L2	9606
AKAP9	9606
CBX5	9606
CDC73	9606
CETN1	9606
FSD1	9606
LTBP2	9606
NCOA5	9606
PTMS	9606
RAP1GAP	9606
RBBP4	9606
SEC62	9606
SPC24	9606
TCF7L1	9606
TTF2	9606
LNPEP	9606
PBRM1	9606
HMMR	9606
RAD51C	9606
ADGRG6	9606
CALM2	9606
CALM3	9606
ENTPD5	9606
MAD1L1	9606
TEX14	9606
ZWILCH	9606
PSMD7	9606
ASCL1	9606
CCNB2	9606
FEN1	9606
GINS4	9606
KIF23	9606
MYBL2	9606
OIP5	9606
SHCBP1	9606
TMPO	9606
AMD1	9606
CDK10	9606
DCP1A	9606
GOLGA2	9606
GSE1	9606
KLF9	9606
NASP	9606
SRSF7	9606
VANGL1	9606
NEDD1	9606
FGA	9606
RPRM	9606
EPGN	9606
ADH4	9606
AFAP1	9606
AIF1	9606
ALKBH1	9606
ANP32B	9606
ARHGEF39	9606
AURKC	9606
BANF1	9606
BCAT1	9606
BRINP3	9606
BTG4	9606
CACUL1	9606
CCDC8	9606
CCNY	9606
CDCA5	9606
CENPO	9606
CENPX	9606
CERS6	9606
CHAF1A	9606
CNN2	9606
COASY	9606
CREBRF	9606
CREBZF	9606
CTR9	9606
CXCL14	9606
DACT1	9606
DONSON	9606
ENOSF1	9606
ESCO2	9606
EXO1	9606
FBXL7	9606
FBXW5	9606
FHL1	9606
FOXK2	9606
FZD3	9606
HORMAD1	9606
HSPA13	9606
ILF2	9606
INCENP	9606
INPP5K	9606
IQGAP3	9606
KIF2A	9606
KMT5A	9606
KNL1	9606
KNTC1	9606
LARP7	9606
LMO4	9606
MTSS1	9606
NAB1	9606
NEK3	9606
NUCKS1	9606
PAX6	9606
PCDH7	9606
PDXP	9606
PHF8	9606
PIBF1	9606
PKMYT1	9606
PLS3	9606
PMEPA1	9606
PPP1R12A	9606
PPP2R5E	9606
PRR11	9606
PSMA1	9606
PSMB8	9606
PSMC3	9606
PTPN9	9606
RAB23	9606
RANGAP1	9606
RDX	9606
RPS6	9606
SGO1	9606
SNX9	9606
SUGT1	9606
TDG	9606
TMEM8B	9606
TNFAIP8L1	9606
TROAP	9606
TUBGCP5	9606
UBE2T	9606
USP44	9606
VCL	9606
VTA1	9606
WDR62	9606
YEATS4	9606
ZMYM1	9606
ZNFX1	9606
MBD1	9606
NSUN2	9606
CHAF1B	9606
CDC42EP4	9606
CDC45	9606
CDT1	9606
CEP135	9606
NIPBL	9606
PWP1	9606
AJUBA	9606
DCTN3	9606
DYNC1H1	9606
ID2	9606
RHPN1	9606
SDCCAG8	9606
SERPINB3	9606
SH3BP4	9606
SLC38A2	9606
SLFN11	9606
SMARCD1	9606
POLQ	9606
FOPNL	9606
COL7A1	9606
KNSTRN	9606
OVOL1	9606
TAF15	9606
USP8	9606
SPC25	9606
TTN	9606
CENPP	9606
PDS5B	9606
E2F8	9606
MCM4	9606
UBE2S	9606
MAP4	9606
MISP	9606
PTP4A1	9606
ABRAXAS2	9606
CAPS	9606
CAV2	9606
CDC34	9606
CDR2	9606
CEP126	9606
LTBP3	9606
MAGI2	9606
MBD4	9606
NABP1	9606
NRDC	9606
PDS5A	9606
PLRG1	9606
PSME2	9606
PTTG2	9606
RNF113A	9606
TOM1L1	9606
VRK1	9606
WASL	9606
NOLC1	9606
HRH1	9606
SLC6A4	9606
AP4B1	9606
CDCA2	9606
CETN3	9606
LBR	9606
MAPRE2	9606
MPLKIP	9606
PMS1	9606
POM121	9606
RAB8A	9606
RECQL4	9606
SOCS2	9606
SRSF5	9606
UBE2D1	9606
SMTN	9606
PNN	9606
NMB	9606
DCLRE1A	9606
FBXW11	9606
GATD3A	9606
MACF1	9606
OPN3	9606
SKA2	9606
TIMELESS	9606
FAM111B	9606
ACD	9606
ANAPC16	9606
BBS2	9606
CHMP1A	9606
CHMP1B	9606
DNAJB1	9606
GPSM2	9606
HAUS8	9606
HOXB4	9606
LIG1	9606
MCM6	9606
NEK1	9606
NFIC	9606
PLIN3	9606
PSMB6	9606
SETDB2	9606
PSMA5	9606
USH1C	9606
RCC2	9606
SELENON	9606
ASF1B	9606
CDCA8	9606
DTYMK	9606
GINS1	9606
HJURP	9606
JPT1	9606
NCAPH	9606
SMC4	9606
ZWINT	9606
ATRIP	9606
PPP2R2A	9606
TTC28	9606
CDK20	9606
CEP57	9606
CEP70	9606
CHMP4C	9606
